[startup] Initializing environment...
[startup] Environment initialized in 0.0s
[startup] Resetting environment and loading checkpoint...
[startup] Checkpoint loaded in 5.5s
[startup] Loading evaluation goal...
Using badge-success goal: /home/yeonlife/rl_project/PokemonofflineRL/offline_trajectories/trajectory_seed_000.npz (step 8081)
[startup] Evaluation goal loaded in 0.2s
Checkpoint: /home/yeonlife/rl_project/PokemonofflineRL/checkpoints/hiql_0804/hiql_10000.msgpack
Evaluating 300 episodes (max 50000 steps each, logging every 1000 steps)
[startup] Ready in 5.6s. The first policy call may include JAX compilation time.
[episode 1/300] resetting environment...
[episode 1/300] started (reset=0.0s, max_steps=50,000)
[episode 53/300 | step 3,000/50,000] return=2.750 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 4,000/50,000] return=3.150 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 5,000/50,000] return=3.150 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 6,000/50,000] return=3.450 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 7,000/50,000] return=3.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 8,000/50,000] return=3.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 9,000/50,000] return=3.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 10,000/50,000] return=3.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=38)
[episode 53/300 | step 11,000/50,000] return=3.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 12,000/50,000] return=3.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 13,000/50,000] return=3.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 53/300 | step 14,000/50,000] return=3.600 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=1, y=2, map=38)
[episode 53/300 | step 15,000/50,000] return=9.900 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=14, y=15, map=0)
[episode 53/300 | step 16,000/50,000] return=19.000 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=17, map=0)
[episode 53/300 | step 17,000/50,000] return=37.950 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=3, map=40)
[episode 53/300 | step 18,000/50,000] return=52.900 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=39)
[episode 53/300 | step 19,000/50,000] return=57.800 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 53/300 | step 20,000/50,000] return=58.100 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=11, y=14, map=0)
[episode 53/300 | step 21,000/50,000] return=58.800 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=39)
[episode 53/300 | step 22,000/50,000] return=59.500 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=10, map=0)
[episode 53/300 | step 23,000/50,000] return=59.800 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=11, map=40)
[episode 53/300 | step 24,000/50,000] return=59.800 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 53/300 | step 25,000/50,000] return=59.800 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=12, map=0)
[episode 53/300 | step 26,000/50,000] return=59.950 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 53/300 | step 27,000/50,000] return=59.950 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 53/300 | step 28,000/50,000] return=59.950 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 53/300 | step 29,000/50,000] return=60.050 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=39)
[episode 53/300 | step 30,000/50,000] return=67.535 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=16, y=31, map=12)
[episode 53/300 | step 31,000/50,000] return=69.635 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=12, y=24, map=12)
[episode 53/300 | step 32,000/50,000] return=75.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=28, map=12)
[episode 53/300 | step 33,000/50,000] return=80.465 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=37)
[episode 53/300 | step 34,000/50,000] return=80.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=10, map=0)
[episode 53/300 | step 35,000/50,000] return=80.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=5, map=0)
[episode 53/300 | step 36,000/50,000] return=80.515 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 53/300 | step 37,000/50,000] return=80.515 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=39)
[episode 53/300 | step 38,000/50,000] return=83.865 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=20, map=12)
[episode 53/300 | step 39,000/50,000] return=83.915 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=37)
[episode 53/300 | step 40,000/50,000] return=84.165 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=11, map=0)
[episode 53/300 | step 41,000/50,000] return=84.215 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 53/300 | step 42,000/50,000] return=84.215 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=14, y=6, map=0)
[episode 53/300 | step 43,000/50,000] return=84.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=8, map=0)
[episode 53/300 | step 44,000/50,000] return=84.515 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=0)
[episode 53/300 | step 45,000/50,000] return=84.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=12, map=0)
[episode 53/300 | step 46,000/50,000] return=84.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=16, y=12, map=0)
[episode 53/300 | step 47,000/50,000] return=84.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=16, y=12, map=0)
[episode 53/300 | step 48,000/50,000] return=84.515 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 53/300 | step 49,000/50,000] return=84.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=12, map=0)
[episode 53/300 | step 50,000/50,000] return=84.565 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=12, y=12, map=0)
[episode 53/300] complete steps=50,000 return=84.565 goal_reached=False total_success=0 rate=0.00%
[episode 54/300] resetting environment...
[episode 54/300] started (reset=0.0s, max_steps=50,000)
[episode 54/300 | step 1,000/50,000] return=2.300 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=3, map=38)
[episode 54/300 | step 2,000/50,000] return=11.900 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=4, map=39)
[episode 54/300 | step 3,000/50,000] return=18.500 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=3, map=40)
[episode 54/300 | step 4,000/50,000] return=20.100 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=2, map=40)
[episode 54/300 | step 5,000/50,000] return=22.800 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=11, y=15, map=0)
[episode 54/300 | step 6,000/50,000] return=43.050 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=3, map=40)
[episode 54/300 | step 7,000/50,000] return=47.150 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=3, map=40)
[episode 54/300 | step 8,000/50,000] return=58.000 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=25, map=12)
[episode 54/300 | step 9,000/50,000] return=63.000 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=11, y=6, map=0)
[episode 54/300 | step 10,000/50,000] return=63.900 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=39)
[episode 54/300 | step 11,000/50,000] return=64.700 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=12, map=0)
[episode 54/300 | step 12,000/50,000] return=65.400 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=10, y=7, map=0)
[episode 54/300 | step 13,000/50,000] return=66.500 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=12, y=12, map=0)
[episode 54/300 | step 14,000/50,000] return=67.600 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=1, y=4, map=37)
[episode 54/300 | step 15,000/50,000] return=68.300 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 54/300 | step 16,000/50,000] return=68.300 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=9, map=0)
[episode 54/300 | step 17,000/50,000] return=69.100 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=31, map=12)
[episode 54/300 | step 18,000/50,000] return=69.808 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=31, map=12)
[episode 54/300 | step 19,000/50,000] return=70.943 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=12, map=0)
[episode 54/300 | step 20,000/50,000] return=71.143 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=1, y=4, map=39)
[episode 54/300 | step 21,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=8, map=0)
[episode 54/300 | step 22,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=16, y=13, map=0)
[episode 54/300 | step 23,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=4, map=0)
[episode 54/300 | step 24,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=12, y=12, map=0)
[episode 54/300 | step 25,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=1, y=7, map=39)
[episode 54/300 | step 26,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=14, y=12, map=0)
[episode 54/300 | step 27,000/50,000] return=71.193 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=39)
[episode 54/300 | step 28,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=11, map=40)
[episode 54/300 | step 29,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=9, map=0)
[episode 54/300 | step 30,000/50,000] return=71.193 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 54/300 | step 31,000/50,000] return=71.193 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=39)
[episode 54/300 | step 32,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=6, map=0)
[episode 54/300 | step 33,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=5, map=37)
[episode 54/300 | step 34,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=12, y=14, map=0)
[episode 54/300 | step 35,000/50,000] return=71.193 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=13, map=0)
[episode 54/300 | step 36,000/50,000] return=71.193 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=0)
[episode 54/300 | step 37,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=12, y=11, map=40)
[episode 54/300 | step 38,000/50,000] return=71.193 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=39)
[episode 54/300 | step 39,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=16, y=13, map=0)
[episode 54/300 | step 40,000/50,000] return=71.193 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=39)
[episode 54/300 | step 41,000/50,000] return=71.193 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=12, map=0)
[episode 54/300 | step 42,000/50,000] return=71.243 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=1, y=3, map=0)
[episode 54/300 | step 43,000/50,000] return=71.393 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=28, map=12)
[episode 54/300 | step 44,000/50,000] return=71.448 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=28, map=12)
[episode 54/300 | step 45,000/50,000] return=71.477 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=9, map=0)
[episode 54/300 | step 46,000/50,000] return=71.427 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=0)
[episode 54/300 | step 47,000/50,000] return=71.427 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=13, map=0)
[episode 54/300 | step 48,000/50,000] return=71.477 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=12, y=6, map=0)
[episode 54/300 | step 49,000/50,000] return=71.477 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=5, map=0)
[episode 54/300 | step 50,000/50,000] return=71.477 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=7, map=0)
[episode 54/300] complete steps=50,000 return=71.477 goal_reached=False total_success=0 rate=0.00%
[episode 55/300] resetting environment...
[episode 55/300] started (reset=0.0s, max_steps=50,000)
[episode 55/300 | step 1,000/50,000] return=0.250 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 2,000/50,000] return=0.250 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 3,000/50,000] return=0.250 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 4,000/50,000] return=0.250 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 5,000/50,000] return=0.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 6,000/50,000] return=0.400 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=6, map=38)
[episode 55/300 | step 7,000/50,000] return=0.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=6, map=38)
[episode 55/300 | step 8,000/50,000] return=0.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=6, map=38)
[episode 55/300 | step 9,000/50,000] return=0.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=6, map=38)
[episode 55/300 | step 10,000/50,000] return=0.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=6, map=38)
[episode 55/300 | step 11,000/50,000] return=0.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=6, map=38)
[episode 55/300 | step 12,000/50,000] return=0.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=6, map=38)
[episode 55/300 | step 13,000/50,000] return=2.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 14,000/50,000] return=2.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 15,000/50,000] return=2.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 16,000/50,000] return=2.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 55/300 | step 17,000/50,000] return=15.700 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=11, y=4, map=0)
[episode 55/300 | step 18,000/50,000] return=35.400 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=2, map=40)
[episode 55/300 | step 19,000/50,000] return=35.600 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=1, y=3, map=40)
[episode 55/300 | step 20,000/50,000] return=39.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=3, map=40)
[episode 55/300 | step 21,000/50,000] return=40.000 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=1, map=40)
[episode 55/300 | step 22,000/50,000] return=49.774 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=4, map=39)
[episode 55/300 | step 23,000/50,000] return=51.574 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=15, y=6, map=0)
[episode 55/300 | step 24,000/50,000] return=60.674 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=28, map=12)
[episode 55/300 | step 25,000/50,000] return=62.508 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=10, y=34, map=12)
[episode 55/300 | step 26,000/50,000] return=64.708 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=17, map=0)
[episode 55/300 | step 27,000/50,000] return=67.608 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=6, map=0)
[episode 55/300 | step 28,000/50,000] return=68.508 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=16, y=12, map=0)
[episode 55/300 | step 29,000/50,000] return=69.008 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=37)
[episode 55/300 | step 30,000/50,000] return=69.008 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=11, y=14, map=0)
[episode 55/300 | step 31,000/50,000] return=69.108 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=13, map=0)
[episode 55/300 | step 32,000/50,000] return=69.108 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=17, map=0)
[episode 55/300 | step 33,000/50,000] return=69.108 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=10, map=0)
[episode 55/300 | step 34,000/50,000] return=69.108 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=14, map=0)
[episode 55/300 | step 35,000/50,000] return=71.408 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=39)
[episode 55/300 | step 36,000/50,000] return=71.408 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=2, map=0)
[episode 55/300 | step 37,000/50,000] return=71.408 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=11, map=0)
[episode 55/300 | step 38,000/50,000] return=71.508 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 55/300 | step 39,000/50,000] return=71.508 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=5, map=37)
[episode 55/300 | step 40,000/50,000] return=71.508 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=11, y=4, map=0)
[episode 55/300 | step 41,000/50,000] return=71.458 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=37)
[episode 55/300 | step 42,000/50,000] return=71.508 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=39)
[episode 55/300 | step 43,000/50,000] return=71.508 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=6, y=12, map=0)
[episode 55/300 | step 44,000/50,000] return=71.458 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=39)
[episode 55/300 | step 45,000/50,000] return=71.508 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=16, y=13, map=0)
[episode 55/300 | step 46,000/50,000] return=71.458 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=0)
[episode 55/300 | step 47,000/50,000] return=71.458 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=37)
[episode 55/300 | step 48,000/50,000] return=72.712 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=28, map=12)
[episode 55/300 | step 49,000/50,000] return=72.662 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=28, map=12)
[episode 55/300 | step 50,000/50,000] return=72.712 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=31, map=12)
[episode 55/300] complete steps=50,000 return=72.712 goal_reached=False total_success=0 rate=0.00%
[episode 56/300] resetting environment...
[episode 56/300] started (reset=0.0s, max_steps=50,000)
[episode 56/300 | step 1,000/50,000] return=3.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 56/300 | step 2,000/50,000] return=3.350 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=7, map=38)
[episode 56/300 | step 3,000/50,000] return=36.500 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=3, map=40)
[episode 56/300 | step 4,000/50,000] return=36.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=3, map=40)
[episode 56/300 | step 5,000/50,000] return=36.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=3, map=40)
[episode 56/300 | step 6,000/50,000] return=36.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=3, map=40)
[episode 56/300 | step 7,000/50,000] return=36.550 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=3, map=40)
[episode 56/300 | step 8,000/50,000] return=47.102 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=7, map=0)
[episode 56/300 | step 9,000/50,000] return=52.602 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=6, y=3, map=37)
[episode 56/300 | step 10,000/50,000] return=55.710 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=28, map=12)
[episode 56/300 | step 11,000/50,000] return=55.710 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=31, map=12)
[episode 56/300 | step 12,000/50,000] return=56.810 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=0)
[episode 56/300 | step 13,000/50,000] return=57.165 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=28, map=12)
[episode 56/300 | step 14,000/50,000] return=60.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=10, map=0)
[episode 56/300 | step 15,000/50,000] return=61.456 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=10, map=0)
[episode 56/300 | step 16,000/50,000] return=62.156 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=10, map=0)
[episode 56/300 | step 17,000/50,000] return=62.156 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=6, map=0)
[episode 56/300 | step 18,000/50,000] return=62.156 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=4, map=39)
[episode 56/300 | step 19,000/50,000] return=62.156 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=13, map=0)
[episode 56/300 | step 20,000/50,000] return=62.556 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=12, map=0)
[episode 56/300 | step 21,000/50,000] return=63.756 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=6, y=6, map=0)
[episode 56/300 | step 22,000/50,000] return=63.756 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=10, map=0)
[episode 56/300 | step 23,000/50,000] return=63.956 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=14, map=0)
[episode 56/300 | step 24,000/50,000] return=63.956 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=12, map=0)
[episode 56/300 | step 25,000/50,000] return=63.956 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=15, map=0)
[episode 56/300 | step 26,000/50,000] return=64.156 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=11, y=15, map=0)
[episode 56/300 | step 27,000/50,000] return=64.156 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=39)
[episode 56/300 | step 28,000/50,000] return=64.456 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=6, y=6, map=0)
[episode 56/300 | step 29,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=8, map=0)
[episode 56/300 | step 30,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=8, y=9, map=0)
[episode 56/300 | step 31,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=10, map=0)
[episode 56/300 | step 32,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=0)
[episode 56/300 | step 33,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=7, map=0)
[episode 56/300 | step 34,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=5, map=0)
[episode 56/300 | step 35,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=5, map=37)
[episode 56/300 | step 36,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=9, y=8, map=0)
[episode 56/300 | step 37,000/50,000] return=65.206 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=0)
[episode 56/300 | step 38,000/50,000] return=65.206 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=0)
[episode 56/300 | step 39,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=16, map=0)
[episode 56/300 | step 40,000/50,000] return=65.206 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=39)
[episode 56/300 | step 41,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=4, map=0)
[episode 56/300 | step 42,000/50,000] return=65.206 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=6, map=0)
[episode 56/300 | step 43,000/50,000] return=65.206 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=2, y=7, map=37)
[episode 56/300 | step 44,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=13, map=0)
[episode 56/300 | step 45,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=3, y=11, map=0)
[episode 56/300 | step 46,000/50,000] return=65.256 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=11, y=15, map=0)
[episode 56/300 | step 47,000/50,000] return=65.206 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=5, y=5, map=37)
[episode 56/300 | step 48,000/50,000] return=65.756 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=4, y=3, map=37)
[episode 56/300 | step 49,000/50,000] return=65.706 badges=[0, 0, 0, 0, 0, 0, 0, 0] position=(x=13, y=5, map=0)
