actor/actor_loss,actor/adv,actor/adv_median,actor/bc_log_probs,actor/mse,high_actor/high_actor_loss,high_actor/high_adv,high_actor/high_adv_median,high_actor/high_bc_log_probs,high_actor/high_mse,high_actor/high_scale,value/abs adv mean,value/accept prob,value/adv max,value/adv mean,value/adv min,value/v max,value/v mean,value/v min,value/value_loss,step
2.123122453689575,-0.03154192119836807,-0.03242221474647522,-1.9525929689407349,9.6328125,23.484325408935547,0.10815267264842987,0.07856211066246033,-14.593772888183594,1.080877661705017,1.0,1.3506147861480713,0.203125,1.8839130401611328,-0.9869837760925293,-3.060433864593506,1.8850200176239014,-0.45002758502960205,-2.192509412765503,1.057068109512329,1
1.6251835823059082,0.0011767223477363586,0.00017380714416503906,-1.6228238344192505,2.79296875,9.13796615600586,-0.0018770508468151093,-3.612041473388672e-05,-9.153154373168945,0.015413308516144753,0.9886797070503235,1.9091763496398926,0.27734375,4.460683822631836,0.5001368522644043,-1.4708490371704102,-3.1068203449249268,-3.1632041931152344,-3.2007410526275635,5.850709438323975,100
1.8548835515975952,-0.0007789470255374908,3.0994415283203125e-06,-1.8566863536834717,4.66015625,8.805206298828125,-0.0006714379414916039,0.0007171630859375,-8.806448936462402,0.0069878282956779,0.9594420790672302,1.523506999015808,0.1875,3.8417272567749023,-0.113728828728199,-1.181929111480713,-3.0631802082061768,-3.150200843811035,-3.2108571529388428,3.815139055252075,200
1.818070650100708,0.0003736009821295738,2.384185791015625e-05,-1.8181095123291016,5.02734375,8.462352752685547,0.0017600525170564651,0.0001970529556274414,-8.445478439331055,0.008143188431859016,0.9256271719932556,1.481364130973816,0.20703125,3.4046521186828613,-0.10297918319702148,-1.087110996246338,-2.319554328918457,-2.3909053802490234,-2.444793224334717,3.347334861755371,300
1.3320053815841675,-0.001540101133286953,-2.002716064453125e-05,-1.3339776992797852,2.3046875,7.990424156188965,-0.0024360818788409233,-6.878376007080078e-05,-8.004233360290527,0.004186556674540043,0.8892143368721008,1.3970361948013306,0.1953125,3.580815315246582,-0.20766854286193848,-1.3183300495147705,-2.5199642181396484,-2.6295852661132812,-2.6562108993530273,2.813416004180908,400
1.7656798362731934,-0.00015761423856019974,-5.519390106201172e-05,-1.7658138275146484,4.85546875,7.537529945373535,0.00021590013056993484,1.3709068298339844e-05,-7.535278797149658,0.0028535895980894566,0.8512237668037415,1.281315803527832,0.1640625,2.809811592102051,-0.3698381185531616,-1.0632684230804443,-2.1617705821990967,-2.2240378856658936,-2.2423486709594727,2.293668746948242,500
1.8508926630020142,6.891926750540733e-05,-8.606910705566406e-05,-1.8508647680282593,5.18359375,8.169622421264648,-0.0007891771383583546,8.52346420288086e-05,-8.17304801940918,0.13649104535579681,0.8129637837409973,1.2621815204620361,0.17578125,2.6009342670440674,-0.35707104206085205,-1.0114173889160156,-1.8215681314468384,-1.873063564300537,-1.8992763757705688,2.214797258377075,600
1.7075669765472412,-0.0010404707863926888,-3.337860107421875e-05,-1.7092515230178833,3.62109375,7.200135707855225,-0.0010671410709619522,-0.00010764598846435547,-7.2108893394470215,0.06694795936346054,0.7835159301757812,1.2904534339904785,0.21484375,2.4368979930877686,-0.2547723948955536,-1.27899169921875,-2.1013360023498535,-2.1722850799560547,-2.1968512535095215,2.1270556449890137,700
1.750622272491455,-0.001642756164073944,2.384185791015625e-07,-1.7541215419769287,4.50390625,7.111128807067871,-0.002520789857953787,-0.00023168325424194336,-7.147372245788574,0.09242858737707138,0.7564660906791687,1.203168272972107,0.171875,2.280726432800293,-0.42499789595603943,-1.3762438297271729,-1.698578953742981,-1.8044830560684204,-1.8301228284835815,1.8215161561965942,800
1.7324230670928955,-0.005305876024067402,-1.6450881958007812e-05,-1.737425446510315,3.51171875,7.085212230682373,-0.00041574565693736076,0.0006993412971496582,-7.084720611572266,0.11726130545139313,0.7299150228500366,1.224174976348877,0.20703125,2.1779062747955322,-0.3320595622062683,-1.069810390472412,-1.2176989316940308,-1.8478840589523315,-1.8860217332839966,1.7663772106170654,900
1.7231638431549072,-0.001476057805120945,1.9788742065429688e-05,-1.7254594564437866,3.875,6.9081244468688965,-0.0007624905556440353,0.00042879581451416016,-6.904965400695801,0.12811210751533508,0.7220498919487,1.1779656410217285,0.1796875,2.0842621326446533,-0.43598276376724243,-1.0144970417022705,-1.6285099983215332,-1.8443965911865234,-1.9240186214447021,1.5695359706878662,1000
1.7880620956420898,0.0007962174713611603,-4.13060188293457e-05,-1.7866071462631226,4.77734375,10.37523078918457,0.0019946061074733734,0.0004780292510986328,-10.147750854492188,0.6034876704216003,0.7393197417259216,1.1809147596359253,0.1953125,2.019540309906006,-0.40251871943473816,-1.0326788425445557,-1.650275468826294,-1.7674033641815186,-1.909124493598938,1.536961317062378,1100
1.4414482116699219,-0.0064447009935975075,-9.423494338989258e-05,-1.4480350017547607,3.0234375,9.330880165100098,-0.0018612407147884369,0.002475142478942871,-8.826775550842285,0.41711148619651794,0.743344247341156,1.1583691835403442,0.17578125,1.992093563079834,-0.47624683380126953,-1.0651440620422363,-1.3953319787979126,-1.6842021942138672,-2.0433242321014404,1.436832308769226,1200
1.7975653409957886,0.0013446705415844917,-0.0011221766471862793,-1.7839157581329346,4.30859375,11.947460174560547,-0.0027921064756810665,0.0002799034118652344,-11.42148208618164,0.8949605822563171,0.7424018383026123,1.1706923246383667,0.19140625,1.9484177827835083,-0.44240278005599976,-1.117180347442627,-1.6240743398666382,-2.13329815864563,-2.7889657020568848,1.365539312362671,1300
1.7759928703308105,0.00220798933878541,0.0005648136138916016,-1.7463655471801758,4.26171875,14.071954727172852,0.01184624433517456,-0.002866506576538086,-12.597278594970703,0.8715696334838867,0.725119411945343,1.2060465812683105,0.2109375,2.2527005672454834,-0.40246665477752686,-1.312586784362793,-1.1338245868682861,-1.8978309631347656,-2.875605344772339,1.4215176105499268,1400
1.794816493988037,0.004164488986134529,-0.002641916275024414,-1.7177116870880127,3.921875,11.49482250213623,0.03956729173660278,0.004040956497192383,-9.502374649047852,0.6582234501838684,0.7117776870727539,1.1758571863174438,0.1953125,1.9435920715332031,-0.45674699544906616,-1.4431610107421875,0.1355466991662979,-2.2217583656311035,-4.470825672149658,1.3367197513580322,1500
1.76961088180542,0.002622232772409916,8.410215377807617e-05,-1.7567386627197266,4.23046875,7.398221015930176,-0.02590838447213173,-0.002759277820587158,-6.123974800109863,0.17532041668891907,0.7040782570838928,1.2010859251022339,0.20703125,1.954524040222168,-0.4687557816505432,-2.6539759635925293,-0.2990421652793884,-1.5454013347625732,-2.975956678390503,1.462975025177002,1600
1.8273321390151978,0.02080010063946247,0.0015680789947509766,-1.7410774230957031,5.47265625,9.874537467956543,-0.06296087801456451,-0.007731258869171143,-8.618919372558594,0.30027762055397034,0.7006053924560547,1.139868974685669,0.1953125,1.919748067855835,-0.4931473731994629,-2.46769118309021,0.427209734916687,-2.059976100921631,-4.601532459259033,1.2379722595214844,1700
1.704433560371399,-0.02071291394531727,0.000994563102722168,-1.6919312477111816,4.59375,8.913636207580566,-0.02016976661980152,-0.0024605393409729004,-7.336482048034668,0.23637747764587402,0.6920042037963867,1.163728952407837,0.18359375,1.8677756786346436,-0.5491254329681396,-2.5170955657958984,-0.6498720645904541,-1.6968142986297607,-4.5294365882873535,1.2826862335205078,1800
2.4385933876037598,0.06576341390609741,0.0023148059844970703,-1.7440223693847656,4.30859375,19.635543823242188,-0.04306827485561371,-0.005068659782409668,-12.777826309204102,0.9641567468643188,0.6895706057548523,1.136448621749878,0.18359375,2.2059473991394043,-0.5153635740280151,-2.5016064643859863,1.2108243703842163,-2.0619263648986816,-4.369311809539795,1.1766759157180786,1900
1.7099871635437012,-0.012761905789375305,0.00038552284240722656,-1.7111561298370361,4.453125,6.673168659210205,-0.0011094938963651657,-0.0051070451736450195,-4.975303649902344,0.10354521125555038,0.6722099184989929,1.1070277690887451,0.21484375,1.7887730598449707,-0.48083046078681946,-2.309863328933716,-1.2991501092910767,-1.760770320892334,-4.788300514221191,1.1265718936920166,2000
1.7698981761932373,-0.014332696795463562,-0.0001672506332397461,-1.6755584478378296,4.2109375,18.763038635253906,-0.07551521807909012,-0.009303510189056396,-14.073644638061523,0.9306885004043579,0.6454212665557861,1.1670308113098145,0.24609375,1.858825445175171,-0.402352511882782,-3.178389310836792,0.405281662940979,-2.1630985736846924,-6.070179462432861,1.3191677331924438,2100
1.663973093032837,0.004409512504935265,0.0015103816986083984,-1.6149952411651611,4.4296875,22.566978454589844,-0.08209598064422607,-0.004023849964141846,-18.583938598632812,1.0507965087890625,0.6598321199417114,1.1604962348937988,0.21875,1.899216890335083,-0.42823326587677,-3.2404346466064453,-0.9984431862831116,-2.4909088611602783,-5.6903076171875,1.4011082649230957,2200
