actor/actor_loss,actor/adv,actor/adv_median,actor/bc_log_probs,actor/mse,high_actor/high_actor_loss,high_actor/high_adv,high_actor/high_adv_median,high_actor/high_bc_log_probs,high_actor/high_mse,high_actor/high_scale,value/abs adv mean,value/accept prob,value/adv max,value/adv mean,value/adv min,value/v max,value/v mean,value/v min,value/value_loss,step
1.7274292707443237,-0.00612087594345212,0.00014340877532958984,-1.7306160926818848,4.37109375,9.157649993896484,0.003165673930197954,0.001020193099975586,-9.088294982910156,0.3502723276615143,0.8050697445869446,1.2341246604919434,0.1796875,1.9606125354766846,-0.566205620765686,-1.7662792205810547,0.5624757409095764,-1.6284120082855225,-3.057997941970825,1.3759808540344238,1000
1.821319818496704,0.0118936812505126,-2.300739288330078e-05,-1.7931160926818848,4.6171875,10.306938171386719,0.026181316003203392,0.0009450912475585938,-9.594438552856445,0.4546690881252289,0.788874089717865,1.2090479135513306,0.1953125,1.888922929763794,-0.5114099979400635,-1.3070518970489502,-0.5410718321800232,-1.7312315702438354,-3.648805618286133,1.2948580980300903,1100
1.46121084690094,0.00601755129173398,0.0003638267517089844,-1.4322443008422852,3.21484375,10.789168357849121,0.0002926662564277649,0.0024146437644958496,-10.16468620300293,0.5199493765830994,0.7739548087120056,1.1769165992736816,0.1796875,1.9424114227294922,-0.5650917291641235,-1.5686681270599365,-0.22100435197353363,-1.5724694728851318,-3.529477834701538,1.2379176616668701,1200
1.8565601110458374,0.0067154113203287125,7.581710815429688e-05,-1.7889633178710938,5.36328125,10.236854553222656,-0.03315063565969467,-0.0018084049224853516,-9.224394798278809,0.421124130487442,0.7560358643531799,1.1837875843048096,0.1953125,1.8810917139053345,-0.4996693730354309,-2.4823222160339355,-0.19360925257205963,-1.66225004196167,-3.702038049697876,1.301912784576416,1300
1.7381500005722046,-0.004354401957243681,5.459785461425781e-05,-1.7323486804962158,4.55859375,18.148624420166016,0.01545579731464386,-0.0007222890853881836,-15.584188461303711,1.1216731071472168,0.741673469543457,1.1806285381317139,0.2109375,1.8313473463058472,-0.46233782172203064,-1.7762451171875,0.44773784279823303,-1.8761274814605713,-5.309379577636719,1.3263885974884033,1400
1.847096562385559,0.02023809775710106,0.00028061866760253906,-1.7276570796966553,3.71484375,16.78390884399414,0.057147275656461716,0.0018556714057922363,-9.800556182861328,0.5219964385032654,0.7343835234642029,1.1577779054641724,0.203125,1.80708646774292,-0.4910523295402527,-2.311251640319824,0.17720195651054382,-1.7064793109893799,-5.280421733856201,1.2687033414840698,1500
1.7434639930725098,-0.018897928297519684,7.808208465576172e-05,-1.7330513000488281,3.86328125,18.317232131958008,-0.05044945701956749,-0.004522740840911865,-11.261472702026367,0.7040993571281433,0.7260706424713135,1.175358772277832,0.20703125,1.8233883380889893,-0.4930375814437866,-3.0137887001037598,-0.3022836744785309,-1.5225811004638672,-5.321710586547852,1.3257434368133545,1600
1.9127864837646484,0.023027142509818077,0.00041484832763671875,-1.7301511764526367,4.83984375,20.599552154541016,-0.05732090771198273,-0.0021638870239257812,-12.612390518188477,0.9041857719421387,0.7279691100120544,1.0769612789154053,0.20703125,1.7678155899047852,-0.48785310983657837,-1.699303150177002,-0.4846595227718353,-1.7780725955963135,-6.460837364196777,1.1074633598327637,1700
1.6886961460113525,-0.017558608204126358,0.0005861520767211914,-1.6740692853927612,4.95703125,24.42020034790039,0.04419955238699913,-0.003156304359436035,-12.921154022216797,0.9434097409248352,0.7361240386962891,1.1307780742645264,0.1796875,1.7917265892028809,-0.5551562905311584,-3.655991554260254,-0.13733677566051483,-1.5079481601715088,-5.347865581512451,1.042060136795044,1800
1.6633626222610474,-0.04826027527451515,0.0002875328063964844,-1.6488080024719238,4.37890625,26.339136123657227,-0.041470542550086975,-0.0007342696189880371,-12.854848861694336,0.9795592427253723,0.7454800009727478,1.1348316669464111,0.1796875,1.7836130857467651,-0.5866896510124207,-3.909193992614746,0.28214484453201294,-1.5995209217071533,-5.267841339111328,1.0847556591033936,1900
1.909671664237976,0.024137597531080246,0.0013881325721740723,-1.7029919624328613,4.48828125,28.23843765258789,-0.03585001081228256,0.005573153495788574,-12.115345001220703,0.8686285018920898,0.7576188445091248,1.1424269676208496,0.203125,1.9397860765457153,-0.5642077922821045,-2.5683512687683105,-0.3183813691139221,-2.0512280464172363,-7.327848434448242,0.9020655155181885,2000
1.9454028606414795,0.037968844175338745,0.00015684962272644043,-1.6789183616638184,4.43359375,48.02196502685547,0.06213659793138504,0.03780531883239746,-12.454473495483398,0.9889162182807922,0.7623673677444458,1.206745982170105,0.25390625,1.6581017971038818,-0.5525418519973755,-4.689115524291992,0.3829166293144226,-2.333204507827759,-7.487752437591553,1.2950098514556885,2100
2.468231201171875,0.026818200945854187,-0.002406001091003418,-1.6697051525115967,4.875,26.40137481689453,-0.014664774760603905,0.009294450283050537,-11.537862777709961,0.864963173866272,0.7598312497138977,1.2255315780639648,0.2265625,1.7257819175720215,-0.5994057655334473,-5.802116394042969,-0.40510281920433044,-2.3529858589172363,-6.8433427810668945,1.1096947193145752,2200
1.4603486061096191,-0.07289469242095947,-0.0003198385238647461,-1.3721332550048828,2.38671875,44.93677520751953,-0.03282415121793747,-0.01996290683746338,-12.294961929321289,0.884027898311615,0.7498289346694946,1.1862914562225342,0.1796875,1.4787644147872925,-0.7673766613006592,-6.114538669586182,-0.6785286068916321,-1.8869943618774414,-7.368654727935791,1.111850619316101,2300
2.13265323638916,-0.0004284670576453209,0.0010698437690734863,-1.86623215675354,6.1875,43.98540496826172,0.1186576634645462,0.06683295965194702,-11.26473617553711,0.7994635105133057,0.7328230738639832,1.1311544179916382,0.1953125,1.6458030939102173,-0.7193269729614258,-4.661469459533691,-0.10407088696956635,-2.2056450843811035,-7.814669132232666,0.6823141574859619,2400
2.3018341064453125,-0.059334807097911835,-4.2945146560668945e-05,-1.730063557624817,3.3203125,74.5133056640625,0.21340923011302948,0.08524203300476074,-13.76889419555664,1.0306328535079956,0.704577624797821,1.1393003463745117,0.28125,2.139713764190674,-0.6565284132957458,-6.562450408935547,0.17602601647377014,-2.2753772735595703,-7.285791397094727,1.164982557296753,2500
2.0017127990722656,-0.07169558107852936,-0.00647425651550293,-1.8969460725784302,5.69140625,67.0890121459961,-0.04924209415912628,-0.08790284395217896,-13.22937297821045,0.9964216351509094,0.6794103384017944,1.1046243906021118,0.234375,2.832869291305542,-0.6856067180633545,-4.94133186340332,0.17450562119483948,-2.74753999710083,-8.178044319152832,1.507451057434082,2600
4.439882278442383,0.07318227738142014,-7.987022399902344e-05,-1.7494232654571533,3.99609375,79.63945007324219,-0.10827147215604782,0.012259721755981445,-14.569220542907715,1.0739727020263672,0.6583594679832458,1.175347924232483,0.2578125,3.240513563156128,-0.7471357583999634,-5.243855953216553,-0.43587392568588257,-2.5480093955993652,-8.068219184875488,1.1467407941818237,2700
3.0983505249023438,0.020177431404590607,0.004625678062438965,-1.934032917022705,6.359375,68.42941284179688,-0.13450318574905396,-0.02714398503303528,-14.006717681884766,0.9759083986282349,0.6380239725112915,1.175081729888916,0.20703125,2.3814706802368164,-0.8838774561882019,-4.119515419006348,-0.1654941588640213,-2.951550245285034,-8.597187042236328,1.0618042945861816,2800
2.8926262855529785,0.04427673667669296,0.0008649826049804688,-1.792765736579895,4.47265625,69.10948181152344,-0.09897144883871078,-0.07045528292655945,-14.553422927856445,0.9800816774368286,0.616317629814148,1.1533408164978027,0.2109375,1.6319379806518555,-0.8863919973373413,-6.726221561431885,0.2095375806093216,-2.77602219581604,-7.741986274719238,1.2698945999145508,2900
2.602271556854248,-0.04916726425290108,0.00026416778564453125,-1.7138817310333252,4.453125,103.42550659179688,-0.08037495613098145,-0.05164101719856262,-14.05788803100586,0.9087977409362793,0.6021348237991333,1.1373295783996582,0.23828125,6.530640602111816,-0.7569728493690491,-4.871929168701172,-0.2839184105396271,-3.2721376419067383,-8.196634292602539,1.1249388456344604,3000
2.680359363555908,-0.07699907571077347,0.001428600400686264,-1.8920339345932007,4.0546875,120.74644470214844,0.2096158117055893,0.010751757770776749,-15.885791778564453,1.0015267133712769,0.5858529210090637,1.2440320253372192,0.296875,3.65627121925354,-0.7024005055427551,-7.402956008911133,0.5364909768104553,-3.3068132400512695,-8.5441255569458,1.7280113697052002,3100
4.468655586242676,0.008635737001895905,0.00012958049774169922,-1.9572782516479492,5.40625,112.70010375976562,0.17916357517242432,0.0036866068840026855,-14.7979154586792,0.8457806706428528,0.5789889693260193,1.1781790256500244,0.28125,3.376633405685425,-0.7268596291542053,-7.662496566772461,-0.29322630167007446,-3.741239070892334,-9.556071281433105,1.6014201641082764,3200
1.766205072402954,-0.013925157487392426,0.0042307376861572266,-1.3058698177337646,2.31640625,96.37944030761719,-0.20435136556625366,-0.03291267156600952,-17.656667709350586,1.0076102018356323,0.5723569989204407,1.0860955715179443,0.24609375,3.937105894088745,-0.752562940120697,-3.6884636878967285,0.18323127925395966,-3.695065975189209,-8.828520774841309,1.071968674659729,3300
4.536257266998291,-0.06561696529388428,-0.005063146352767944,-1.880281925201416,3.69921875,86.84980010986328,0.18402427434921265,0.008810669183731079,-13.240205764770508,0.7958427667617798,0.5588638186454773,1.284635066986084,0.2890625,5.308200836181641,-0.7059474587440491,-6.3536810874938965,0.21188417077064514,-3.2598133087158203,-9.844655990600586,1.9144878387451172,3400
4.600289344787598,0.05901828408241272,0.009821593761444092,-1.926501750946045,4.2109375,80.96199798583984,-0.03810526430606842,-0.09149003028869629,-13.391826629638672,0.7355946898460388,0.5472888350486755,1.242782711982727,0.2734375,2.717268943786621,-0.9027658700942993,-7.029556751251221,0.06218709796667099,-3.397153615951538,-9.590089797973633,1.7036247253417969,3500
4.115628242492676,-0.026608191430568695,0.0016356706619262695,-2.0002379417419434,5.24609375,95.3275375366211,-0.1046210452914238,-0.018453240394592285,-15.372148513793945,0.8857381939888,0.5421848297119141,1.1383140087127686,0.28125,5.384089469909668,-0.6568082571029663,-4.869797229766846,-0.38894858956336975,-4.130132675170898,-10.566597938537598,1.499057650566101,3600
4.013684272766113,-0.04415375739336014,-0.0026799142360687256,-1.3381834030151367,2.05859375,152.96978759765625,0.26067009568214417,0.032292693853378296,-18.19855499267578,0.9303581118583679,0.5433564186096191,1.2831933498382568,0.27734375,5.399369716644287,-0.7662941217422485,-6.219831943511963,-0.14130431413650513,-3.916121006011963,-10.242293357849121,2.2910170555114746,3700
4.849584579467773,-0.010400742292404175,0.0004956722259521484,-1.6071949005126953,3.27734375,125.37112426757812,0.4398491084575653,0.1056666374206543,-17.557077407836914,1.019266963005066,0.5396081209182739,1.2223434448242188,0.29296875,4.979776859283447,-0.6805661916732788,-6.899949073791504,-0.0290396548807621,-3.7109732627868652,-10.13783073425293,1.566572904586792,3800
7.236928462982178,0.1865091770887375,0.009353101253509521,-1.7403552532196045,5.68359375,125.80497741699219,-0.09319806843996048,0.025927066802978516,-17.485355377197266,0.9969814419746399,0.53654545545578,1.249260663986206,0.32421875,4.8423662185668945,-0.6697156429290771,-8.63053035736084,0.5870324969291687,-3.9910013675689697,-10.422605514526367,2.1877918243408203,3900
4.422846794128418,0.10181151330471039,0.053330421447753906,-1.9304850101470947,4.546875,122.85635375976562,-0.2057117074728012,-0.045862436294555664,-14.969459533691406,0.8313413858413696,0.5314064621925354,1.221161127090454,0.296875,5.646003246307373,-0.7622174620628357,-8.5895357131958,0.4873170852661133,-3.9960789680480957,-11.192214965820312,1.8608384132385254,4000
4.613768577575684,-0.011796284466981888,-0.00014126300811767578,-2.254208564758301,4.53515625,135.580322265625,0.19457823038101196,0.14356815814971924,-13.534408569335938,0.7167553901672363,0.5296171307563782,1.2571871280670166,0.26171875,4.829992294311523,-0.8351461887359619,-7.06565523147583,0.3858698308467865,-3.935337781906128,-10.920295715332031,1.864774227142334,4100
6.545273780822754,0.14950750768184662,0.008819580078125,-1.9893991947174072,6.3515625,94.34178161621094,0.20327898859977722,0.015581488609313965,-13.8746976852417,0.7472842335700989,0.5243006944656372,1.3357532024383545,0.32421875,7.814580917358398,-0.7358262538909912,-9.974363327026367,-0.05546780675649643,-4.506874084472656,-11.173051834106445,2.347342014312744,4200
5.105527400970459,0.11515788733959198,-0.0003420636057853699,-1.809145450592041,5.3515625,131.2540283203125,-0.11010086536407471,-0.020107507705688477,-14.073528289794922,0.6959050297737122,0.5206543207168579,1.2049586772918701,0.2734375,3.164247512817383,-0.8195019960403442,-5.91373348236084,-0.03246993571519852,-4.506070613861084,-11.576083183288574,1.3075300455093384,4300
5.620739936828613,0.0403815321624279,0.00013551115989685059,-2.009084463119507,5.63671875,103.01969146728516,-0.2958460748195648,-0.014472484588623047,-12.626121520996094,0.6280137300491333,0.52165287733078,1.3179439306259155,0.33203125,4.569529056549072,-0.7392122745513916,-8.754533767700195,0.3668246269226074,-4.222270488739014,-12.050339698791504,2.4750781059265137,4400
5.060909271240234,0.09382370114326477,0.002669095993041992,-2.1010892391204834,5.37890625,140.18856811523438,0.09468721598386765,0.027170777320861816,-15.30599308013916,0.8191734552383423,0.522461473941803,1.2653696537017822,0.27734375,4.2944560050964355,-0.8165770769119263,-8.562129020690918,0.2312372922897339,-4.552818298339844,-11.75700855255127,3.251248359680176,4500
4.2174177169799805,0.06142657995223999,0.010146260261535645,-2.108506679534912,6.02734375,127.48942565917969,0.23389460146427155,0.0698220431804657,-10.689587593078613,0.5725798606872559,0.5228120684623718,1.296822428703308,0.27734375,4.38490629196167,-0.8379688858985901,-8.464207649230957,0.4508701264858246,-4.235051155090332,-12.165496826171875,2.320399284362793,4600
7.027585983276367,0.11494960635900497,0.006392717361450195,-1.9965060949325562,5.7421875,93.06227111816406,-0.12352548539638519,0.0007722377777099609,-14.38191032409668,0.7064418196678162,0.5225903391838074,1.2959705591201782,0.3359375,2.867527723312378,-0.7687223553657532,-10.685956001281738,0.01595655083656311,-4.00626802444458,-12.012292861938477,2.633856773376465,4700
7.1625776290893555,0.13853317499160767,0.015685677528381348,-2.0281033515930176,5.05859375,103.51947021484375,0.2827049493789673,0.2254849672317505,-11.549125671386719,0.5746703743934631,0.5204371809959412,1.3463387489318848,0.328125,3.925975799560547,-0.6662390232086182,-6.448828220367432,2.623472213745117,-5.391153335571289,-12.889698028564453,2.185302734375,4800
3.874526023864746,-0.1315349042415619,0.0023575425148010254,-1.7008002996444702,4.13671875,160.35418701171875,-0.16883255541324615,0.03566160798072815,-19.248497009277344,0.9465803503990173,0.5140213370323181,1.4858505725860596,0.265625,4.175535202026367,-0.9613848328590393,-9.968481063842773,0.7280206680297852,-5.589040279388428,-13.158181190490723,2.851047992706299,4900
5.860206604003906,0.03887326270341873,0.0032082796096801758,-1.962555170059204,5.66015625,147.96517944335938,0.23146164417266846,0.02023601531982422,-13.796361923217773,0.710891842842102,0.5167586207389832,1.371520757675171,0.265625,5.459175109863281,-0.8047810196876526,-7.437479019165039,0.06660037487745285,-4.689165115356445,-13.351093292236328,2.618335247039795,5000
5.919156074523926,0.08588626980781555,0.041624754667282104,-1.3944684267044067,3.28515625,180.05374145507812,-0.2774618864059448,-0.07805824279785156,-19.90771484375,1.0506333112716675,0.5155083537101746,1.4907429218292236,0.3359375,6.862404823303223,-0.7415543794631958,-9.52011775970459,0.18363988399505615,-5.7442169189453125,-13.541399955749512,3.4741461277008057,5100
5.2565155029296875,0.09663346409797668,-0.0012155771255493164,-1.9108750820159912,4.73046875,89.42305755615234,-0.08632485568523407,0.0021501779556274414,-11.066604614257812,0.5676714777946472,0.5162439942359924,1.2742748260498047,0.30078125,3.4033608436584473,-0.8187942504882812,-8.748556137084961,0.19621849060058594,-5.0232439041137695,-13.870057106018066,1.7711769342422485,5200
1.7607381343841553,-0.1022123396396637,0.00583958625793457,-1.0392472743988037,2.13671875,163.84371948242188,-0.09443584084510803,0.022823691368103027,-17.681262969970703,0.8484987616539001,0.5175222754478455,1.3552157878875732,0.296875,3.728304862976074,-0.827869176864624,-8.294921875,0.6331629157066345,-5.772751331329346,-14.151259422302246,3.056896209716797,5300
3.7929420471191406,0.03186493366956711,0.016272040084004402,-2.161649227142334,6.015625,142.3066864013672,0.03709222376346588,0.04833540320396423,-13.96169662475586,0.7625400424003601,0.5161992907524109,1.4499014616012573,0.30859375,4.2987141609191895,-0.7915171384811401,-11.316089630126953,0.3406327962875366,-5.101944923400879,-14.257780075073242,2.850888967514038,5400
3.3807077407836914,-0.03869851306080818,0.0508573055267334,-1.4474793672561646,3.453125,178.08822631835938,0.5380736589431763,0.08320045471191406,-17.098987579345703,0.8449953198432922,0.5161489844322205,1.3199970722198486,0.29296875,4.769893646240234,-0.7631902098655701,-7.784151554107666,2.162555456161499,-6.04019021987915,-14.666093826293945,2.1698107719421387,5500
9.11666202545166,0.1418716311454773,-0.0005810260772705078,-2.045971155166626,6.05078125,169.80267333984375,0.017273686826229095,0.10841059684753418,-14.162406921386719,0.7041546702384949,0.5142830610275269,1.3242534399032593,0.32421875,8.943337440490723,-0.7235642075538635,-8.85023307800293,0.11334051936864853,-5.7114176750183105,-15.022360801696777,2.531759262084961,5600
5.0970258712768555,0.07871957123279572,0.009381890296936035,-2.246347427368164,6.40625,115.70216369628906,-0.22131386399269104,-0.01224258542060852,-11.82889175415039,0.5952370166778564,0.5155993700027466,1.3028278350830078,0.296875,3.463545799255371,-0.8178168535232544,-9.237460136413574,-0.01667061448097229,-5.253830909729004,-15.157867431640625,1.8429162502288818,5700
6.37956428527832,-0.0006104856729507446,0.01788806915283203,-1.9843802452087402,5.32421875,173.0281982421875,0.04445992410182953,0.12282800674438477,-15.710418701171875,0.8386510014533997,0.5174352526664734,1.382279634475708,0.27734375,4.557568550109863,-0.9217249155044556,-10.908214569091797,0.23734277486801147,-5.911511421203613,-15.03756046295166,2.64644193649292,5800
4.423994064331055,0.05489937961101532,0.047728583216667175,-1.701691746711731,3.421875,183.3238525390625,0.059125080704689026,0.05569574236869812,-15.467315673828125,0.7645677924156189,0.5228833556175232,1.2521390914916992,0.33203125,5.161738872528076,-0.6025587320327759,-5.3120927810668945,0.8735793232917786,-5.842988014221191,-15.314823150634766,2.2079954147338867,5900
6.037890434265137,0.1461702585220337,0.05280125141143799,-1.7244035005569458,3.296875,133.9476318359375,-0.2973237633705139,-0.07445526123046875,-14.670326232910156,0.7346195578575134,0.5256859064102173,1.5418235063552856,0.3125,8.33053207397461,-0.7874152064323425,-11.999317169189453,0.09022677689790726,-6.165179252624512,-15.753585815429688,4.686350345611572,6000
4.6307148933410645,0.10470763593912125,0.024392366409301758,-1.8749715089797974,4.74609375,149.25570678710938,-0.2301887720823288,-0.11905765533447266,-11.631124496459961,0.6143336296081543,0.5323419570922852,1.3717024326324463,0.296875,4.118454456329346,-0.7373765707015991,-10.046781539916992,0.6969029903411865,-5.4012041091918945,-15.790281295776367,2.533306121826172,6100
9.677372932434082,0.3113704025745392,0.028110086917877197,-1.9853436946868896,5.87890625,161.8789825439453,0.27174675464630127,0.056386470794677734,-13.633121490478516,0.7102823257446289,0.5326840281486511,1.4791538715362549,0.33984375,5.42340087890625,-0.813168466091156,-7.7674665451049805,0.11508747190237045,-5.674127578735352,-16.165325164794922,2.8855159282684326,6200
5.932470798492432,0.1922157257795334,0.00875478982925415,-1.7544817924499512,3.86328125,168.43716430664062,-0.12456108629703522,-0.11114358901977539,-12.920045852661133,0.6622874140739441,0.5337088704109192,1.4099754095077515,0.30078125,7.11044979095459,-0.834888219833374,-10.137274742126465,0.2392355352640152,-5.637171745300293,-16.293264389038086,2.8618149757385254,6300
5.634510040283203,0.0787259042263031,0.017992854118347168,-2.0451905727386475,6.86328125,119.67737579345703,0.16205504536628723,-0.009360313415527344,-10.95593547821045,0.5913219451904297,0.5375796556472778,1.367236614227295,0.34375,7.574448108673096,-0.6705107688903809,-12.563461303710938,0.35797640681266785,-5.04850959777832,-15.693805694580078,3.9081759452819824,6400
6.132350921630859,0.09360577166080475,-0.004477500915527344,-2.1980113983154297,4.52734375,130.91876220703125,-0.5731547474861145,0.02953481674194336,-13.434085845947266,0.6586064100265503,0.5383130311965942,1.3422811031341553,0.375,6.078788757324219,-0.5238430500030518,-8.20399284362793,0.007690899074077606,-5.319576263427734,-16.978940963745117,2.682504653930664,6500
4.360860347747803,-0.09108109027147293,0.001406550407409668,-1.9336047172546387,4.96484375,99.85235595703125,0.2594100832939148,0.00287628173828125,-11.973735809326172,0.5914293527603149,0.5384904742240906,1.2566406726837158,0.28125,5.155965805053711,-0.8176312446594238,-7.287652015686035,-0.1503375619649887,-6.400755882263184,-17.217164993286133,1.6747339963912964,6600
7.575019359588623,0.018400296568870544,0.00873333215713501,-1.8848464488983154,4.07421875,232.4200439453125,0.5353289842605591,0.10672521591186523,-14.855777740478516,0.7707421779632568,0.5424955487251282,1.375363826751709,0.34375,8.157842636108398,-0.7038792371749878,-8.332637786865234,0.7901330590248108,-6.402068138122559,-17.522907257080078,2.7745614051818848,6700
6.515211582183838,0.05205494165420532,-0.006150849163532257,-2.054579734802246,5.19921875,115.54925537109375,-0.5184841156005859,-0.08449125289916992,-11.357582092285156,0.5822494626045227,0.5440711379051208,1.4009807109832764,0.296875,8.501867294311523,-0.7906888723373413,-10.514981269836426,0.13004080951213837,-5.784242630004883,-17.34376335144043,2.889737606048584,6800
8.289530754089355,0.08951655775308609,0.04198503494262695,-2.0242176055908203,6.0625,140.18417358398438,-0.11389511823654175,-0.09731684625148773,-11.541224479675293,0.6464734673500061,0.5489959120750427,1.5503196716308594,0.30078125,11.098496437072754,-0.9072674512863159,-11.17341136932373,0.5935604572296143,-6.580447196960449,-17.348190307617188,4.237447738647461,6900
6.2287774085998535,-0.03893355280160904,-0.0015561282634735107,-2.3240911960601807,7.58203125,132.15875244140625,0.27576643228530884,0.16426444053649902,-8.8343505859375,0.4784889221191406,0.5522564649581909,1.2616243362426758,0.3046875,5.524049282073975,-0.5978617668151855,-6.936649799346924,0.10141462087631226,-5.944511413574219,-17.86511993408203,3.1136879920959473,7000
5.778548240661621,0.23497748374938965,0.018860816955566406,-1.8749219179153442,3.859375,139.80462646484375,0.05430522561073303,0.09325981140136719,-10.312124252319336,0.4837944507598877,0.5546256303787231,1.2749099731445312,0.3125,3.004195213317871,-0.845922589302063,-9.45240592956543,0.840242862701416,-5.76983642578125,-17.7835693359375,2.000272750854492,7100
6.452299118041992,-0.015663910657167435,-0.0005099773406982422,-1.733670711517334,3.98828125,229.99012756347656,0.5325270295143127,0.25550270080566406,-13.731780052185059,0.7460601329803467,0.5565797686576843,1.375755786895752,0.37890625,4.284307479858398,-0.6919654607772827,-7.54394006729126,0.03643841668963432,-6.590155601501465,-18.73135757446289,2.5624959468841553,7200
4.7515740394592285,-0.04020950198173523,-0.004035890102386475,-2.0192558765411377,4.93359375,161.05532836914062,0.10680852830410004,0.1215825080871582,-10.64914321899414,0.5258710980415344,0.5586767792701721,1.4105627536773682,0.31640625,7.122459411621094,-0.7389522790908813,-8.4650239944458,0.2567378878593445,-5.9999589920043945,-18.80553436279297,2.696835517883301,7300
7.094791412353516,-0.01983867585659027,0.03406074643135071,-1.8722176551818848,4.73828125,175.8197784423828,-0.129425048828125,0.0338362455368042,-13.308043479919434,0.65620356798172,0.562542736530304,1.4701348543167114,0.33984375,10.407571792602539,-0.7666866779327393,-10.788971900939941,0.22609806060791016,-6.423315048217773,-19.05371856689453,4.072446823120117,7400
5.804980754852295,0.0625247061252594,0.0,-1.4726213216781616,3.37109375,237.40292358398438,-0.5479440689086914,0.18313679099082947,-16.666603088378906,0.8664726614952087,0.5673988461494446,1.439150094985962,0.3203125,4.745208740234375,-0.892619252204895,-9.500286102294922,0.5212903618812561,-6.581075191497803,-19.282054901123047,2.5352025032043457,7500
