saved offline_trajectories/trajectory_seed_274.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_275.npz | steps=27760 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_276.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_277.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_278.npz | steps=12767 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_279.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_280.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_281.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_282.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_283.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_284.npz | steps=8461 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_285.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_286.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_287.npz | steps=9094 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_288.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_289.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_290.npz | steps=7848 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_291.npz | steps=15506 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_292.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_293.npz | steps=24890 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_294.npz | steps=11194 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_295.npz | steps=10248 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_296.npz | steps=50000 | badges=[0 0 0 0 0 0 0 0]
saved offline_trajectories/trajectory_seed_297.npz | steps=19963 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_298.npz | steps=22597 | badges=[0 0 0 0 0 0 0 1]
saved offline_trajectories/trajectory_seed_299.npz | steps=13308 | badges=[0 0 0 0 0 0 0 1]
saved 300 trajectories to offline_trajectories
total_steps: 10057340
